SalesKey,DateKey,ProductKey,CustomerKey,RegionKey,UnitsSold,UnitPrice,DiscountPct,CostPerUnit,ReturnFlag,GrossRevenue,NetRevenue,TotalCost,Profit,RevenueLeakage
7086,20250918,P008,C00065,4,10,1555,25,799.17,0,15550,11662.5,7991.7,3670.8,0
7087,20210926,P005,C00243,3,8,328,20,164.6,0,2624,2099.2,1316.8,782.4,0
7088,20220902,P002,C00321,5,2,1444,30,824.23,1,2888,2021.6,1648.46,373.14,2021.6
7089,20241107,P002,C00558,1,9,697,30,411.59,0,6273,4391.1,3704.31,686.79,0
7090,20230206,P010,C00310,1,1,289,20,220.66,0,289,231.2,220.66,10.54,0
7091,20230619,P011,C00286,5,5,1457,5,858.03,0,7285,6920.75,4290.15,2630.6,0
7092,20220106,P010,C00527,2,12,950,10,527.12,1,11400,10260,6325.44,3934.56,10260
7093,20210929,P011,C00181,1,1,1266,30,695.04,0,1266,886.2,695.04,191.16,0
7094,20200515,P012,C00403,3,9,801,15,537.31,0,7209,6127.65,4835.79,1291.86,0
7095,20220913,P005,C00542,2,11,416,25,277.79,0,4576,3432,3055.69,376.31,0
7096,20221021,P006,C00315,4,11,204,15,104.22,0,2244,1907.4,1146.42,760.98,0
7097,20230122,P008,C00342,2,3,740,25,614.56,0,2220,1665,1843.68,-178.68,0
7098,20240702,P006,C00111,4,10,1217,10,823.84,1,12170,10953,8238.4,2714.6,10953
7099,20250824,P003,C00010,5,11,1106,0,800.88,0,12166,12166,8809.68,3356.32,0
7100,20201218,P005,C00062,4,12,522,15,419.63,0,6264,5324.4,5035.56,288.84,0
7101,20220325,P004,C00140,2,5,1252,20,839.43,0,6260,5008,4197.15,810.85,0
7102,20230503,P001,C00333,4,12,331,0,265.96,0,3972,3972,3191.52,780.48,0
7103,20200329,P005,C00016,4,9,1101,25,760,1,9909,7431.75,6840,591.75,7431.75
7104,20251120,P011,C00493,1,6,858,15,442.89,0,5148,4375.8,2657.34,1718.46,0
7105,20240201,P002,C00225,4,10,1014,20,704.92,0,10140,8112,7049.2,1062.8,0
7106,20250921,P002,C00510,2,9,793,20,402.16,0,7137,5709.6,3619.44,2090.16,0
7107,20230410,P006,C00539,3,1,709,0,396.45,0,709,709,396.45,312.55,0
7108,20220510,P003,C00182,4,1,464,20,383.83,0,464,371.2,383.83,-12.63,0
7109,20200210,P012,C00181,3,10,694,10,498.95,0,6940,6246,4989.5,1256.5,0
7110,20210320,P001,C00368,4,11,341,30,205.25,0,3751,2625.7,2257.75,367.95,0
7111,20231209,P004,C00308,2,1,362,15,297.7,1,362,307.7,297.7,10,307.7
7112,20220614,P003,C00465,4,10,428,30,245.91,0,4280,2996,2459.1,536.9,0
7113,20211104,P007,C00515,5,4,1543,25,1209.7,0,6172,4629,4838.8,-209.8,0
7114,20230809,P002,C00523,1,11,691,0,371.28,0,7601,7601,4084.08,3516.92,0
7115,20231217,P004,C00593,5,7,660,5,498.42,0,4620,4389,3488.94,900.06,0
7116,20210619,P010,C00533,5,2,1017,20,756.73,0,2034,1627.2,1513.46,113.74,0
7117,20230816,P005,C00025,5,11,1137,20,953.69,0,12507,10005.6,10490.59,-484.99,0
7118,20251210,P005,C00320,1,2,1629,15,1040.15,0,3258,2769.3,2080.3,689,0
7119,20220328,P005,C00380,2,11,1682,20,1091.31,1,18502,14801.6,12004.41,2797.19,14801.6
7120,20230108,P005,C00383,2,9,911,10,716.7,1,8199,7379.1,6450.3,928.8,7379.1
7121,20230710,P012,C00525,3,10,528,0,304.84,0,5280,5280,3048.4,2231.6,0
7122,20251111,P001,C00389,1,7,1013,20,647.62,0,7091,5672.8,4533.34,1139.46,0
7123,20210304,P001,C00138,2,8,445,20,257.01,1,3560,2848,2056.08,791.92,2848
7124,20230529,P009,C00541,1,1,1514,30,1283.53,0,1514,1059.8,1283.53,-223.73,0
7125,20250120,P003,C00585,5,10,1535,20,951.35,0,15350,12280,9513.5,2766.5,0
7126,20250321,P006,C00275,2,3,1042,30,521.26,0,3126,2188.2,1563.78,624.42,0
7127,20251207,P007,C00371,1,12,1716,5,894.75,0,20592,19562.4,10737,8825.4,0
7128,20211231,P007,C00550,4,4,1056,15,687.67,0,4224,3590.4,2750.68,839.72,0
7129,20241006,P009,C00540,5,10,1075,30,605.13,1,10750,7525,6051.3,1473.7,7525
7130,20211223,P009,C00221,2,7,1150,25,634.58,0,8050,6037.5,4442.06,1595.44,0
7131,20251224,P006,C00083,5,8,401,30,309.38,0,3208,2245.6,2475.04,-229.44,0
7132,20200525,P002,C00352,3,4,1631,0,1062.48,1,6524,6524,4249.92,2274.08,6524
7133,20230820,P011,C00398,2,2,284,20,192.38,0,568,454.4,384.76,69.64,0
7134,20220923,P002,C00384,5,8,646,0,422.83,1,5168,5168,3382.64,1785.36,5168
7135,20230510,P007,C00446,3,10,1475,25,1201.09,1,14750,11062.5,12010.9,-948.4,11062.5
7136,20240828,P009,C00315,2,2,222,0,149.62,0,444,444,299.24,144.76,0
7137,20250513,P010,C00509,4,4,936,10,513.83,1,3744,3369.6,2055.32,1314.28,3369.6
7138,20240904,P009,C00373,5,10,1201,25,849.97,0,12010,9007.5,8499.7,507.8,0
7139,20210926,P001,C00075,4,9,1474,20,960.98,1,13266,10612.8,8648.82,1963.98,10612.8
7140,20240320,P007,C00528,1,9,629,10,503.98,0,5661,5094.9,4535.82,559.08,0
7141,20221128,P011,C00150,3,2,496,30,404.92,0,992,694.4,809.84,-115.44,0
7142,20250720,P008,C00021,5,6,1198,30,631.17,0,7188,5031.6,3787.02,1244.58,0
7143,20210716,P008,C00477,5,9,400,5,231.81,0,3600,3420,2086.29,1333.71,0
7144,20240813,P011,C00471,5,10,1021,5,555.12,0,10210,9699.5,5551.2,4148.3,0
7145,20240818,P004,C00029,1,7,708,5,394.94,0,4956,4708.2,2764.58,1943.62,0
7146,20230520,P008,C00405,4,7,632,10,459.92,0,4424,3981.6,3219.44,762.16,0
7147,20251229,P010,C00025,2,9,784,5,458.11,0,7056,6703.2,4122.99,2580.21,0
7148,20230729,P005,C00091,3,2,384,15,263.6,1,768,652.8,527.2,125.6,652.8
7149,20220929,P007,C00527,3,6,1798,15,941.95,0,10788,9169.8,5651.7,3518.1,0
7150,20241118,P006,C00251,5,11,493,30,387.15,0,5423,3796.1,4258.65,-462.55,0
7151,20240418,P005,C00515,5,3,793,30,660.81,0,2379,1665.3,1982.43,-317.13,0
7152,20201122,P004,C00230,1,3,604,10,452.02,0,1812,1630.8,1356.06,274.74,0
7153,20200115,P008,C00022,5,6,1216,25,965.78,0,7296,5472,5794.68,-322.68,0
7154,20211103,P001,C00210,5,5,629,0,468.68,0,3145,3145,2343.4,801.6,0
7155,20230331,P002,C00253,1,8,783,15,462.14,0,6264,5324.4,3697.12,1627.28,0
7156,20251215,P002,C00484,3,1,1323,25,830.23,0,1323,992.25,830.23,162.02,0
7157,20211202,P003,C00381,1,9,1215,20,659.25,1,10935,8748,5933.25,2814.75,8748
7158,20210529,P012,C00504,2,6,367,10,240.85,0,2202,1981.8,1445.1,536.7,0
7159,20201024,P009,C00031,2,12,1594,30,1245.94,0,19128,13389.6,14951.28,-1561.68,0
7160,20240629,P005,C00235,2,5,1227,15,1039.64,1,6135,5214.75,5198.2,16.55,5214.75
7161,20240816,P001,C00533,5,6,289,20,165.54,0,1734,1387.2,993.24,393.96,0
7162,20210228,P007,C00276,5,2,1646,15,981.26,0,3292,2798.2,1962.52,835.68,0
7163,20200424,P003,C00405,3,9,341,25,171.05,0,3069,2301.75,1539.45,762.3,0
7164,20240312,P005,C00015,3,12,1596,25,1117.1,1,19152,14364,13405.2,958.8,14364
7165,20220719,P003,C00231,4,2,1489,25,1181.11,0,2978,2233.5,2362.22,-128.72,0
7166,20230407,P003,C00422,3,4,918,30,505.76,0,3672,2570.4,2023.04,547.36,0
7167,20250122,P006,C00192,5,1,1355,0,704.14,1,1355,1355,704.14,650.86,1355
7168,20251119,P005,C00574,4,12,145,20,93.01,1,1740,1392,1116.12,275.88,1392
7169,20200418,P002,C00495,3,1,1676,5,1239.01,0,1676,1592.2,1239.01,353.19,0
7170,20220510,P011,C00204,4,5,1452,10,987.48,0,7260,6534,4937.4,1596.6,0
7171,20250817,P012,C00456,5,1,1292,5,948.69,1,1292,1227.4,948.69,278.71,1227.4
7172,20220827,P009,C00078,2,2,226,0,119.65,0,452,452,239.3,212.7,0
7173,20250121,P003,C00480,3,8,783,25,587.77,0,6264,4698,4702.16,-4.16,0
7174,20240512,P004,C00011,5,5,503,5,312.83,0,2515,2389.25,1564.15,825.1,0
7175,20250618,P008,C00212,2,1,663,30,505.51,0,663,464.1,505.51,-41.41,0
7176,20231216,P007,C00333,1,2,1187,5,851.96,1,2374,2255.3,1703.92,551.38,2255.3
7177,20250303,P002,C00489,1,5,594,0,464.88,1,2970,2970,2324.4,645.6,2970
7178,20240826,P005,C00341,5,6,400,25,250.18,0,2400,1800,1501.08,298.92,0
7179,20241224,P002,C00070,4,2,1389,25,879.32,1,2778,2083.5,1758.64,324.86,2083.5
7180,20240216,P001,C00003,3,8,1411,0,821.92,0,11288,11288,6575.36,4712.64,0
7181,20250412,P005,C00062,4,12,970,20,775.69,0,11640,9312,9308.28,3.72,0
7182,20250608,P003,C00429,3,1,1117,25,565.9,0,1117,837.75,565.9,271.85,0
7183,20230813,P005,C00227,1,3,471,0,308.72,1,1413,1413,926.16,486.84,1413
7184,20201016,P012,C00127,1,5,750,30,570.2,0,3750,2625,2851,-226,0
7185,20251111,P003,C00571,5,1,1382,10,835.09,0,1382,1243.8,835.09,408.71,0
7186,20221218,P010,C00405,2,7,1674,5,850.03,1,11718,11132.1,5950.21,5181.89,11132.1
7187,20241208,P004,C00416,2,3,1298,20,1084.81,1,3894,3115.2,3254.43,-139.23,3115.2
7188,20200817,P010,C00550,3,5,292,5,230.79,0,1460,1387,1153.95,233.05,0
7189,20241128,P010,C00423,5,9,1461,10,801.06,0,13149,11834.1,7209.54,4624.56,0
7190,20250328,P005,C00256,5,4,1456,25,796.39,1,5824,4368,3185.56,1182.44,4368
7191,20210201,P009,C00326,1,3,964,30,696.67,1,2892,2024.4,2090.01,-65.61,2024.4
7192,20240506,P003,C00542,5,8,1693,0,848.81,0,13544,13544,6790.48,6753.52,0
7193,20240123,P009,C00517,4,3,1727,10,1063.59,0,5181,4662.9,3190.77,1472.13,0
7194,20210807,P002,C00487,4,9,404,5,294.55,0,3636,3454.2,2650.95,803.25,0
7195,20230218,P003,C00042,3,12,519,0,278.31,0,6228,6228,3339.72,2888.28,0
7196,20201028,P012,C00174,1,12,404,10,333.97,1,4848,4363.2,4007.64,355.56,4363.2
7197,20250822,P009,C00086,5,5,1145,15,809.92,0,5725,4866.25,4049.6,816.65,0
7198,20210430,P002,C00364,4,2,1498,20,811.15,0,2996,2396.8,1622.3,774.5,0
7199,20240320,P006,C00030,3,8,709,5,437.99,1,5672,5388.4,3503.92,1884.48,5388.4
7200,20210406,P002,C00328,1,5,1474,15,752.45,1,7370,6264.5,3762.25,2502.25,6264.5
7201,20240813,P006,C00512,1,11,268,25,203.62,0,2948,2211,2239.82,-28.82,0
7202,20220610,P006,C00103,3,10,1630,5,1078.97,1,16300,15485,10789.7,4695.3,15485
7203,20210423,P003,C00414,2,10,882,15,519.28,0,8820,7497,5192.8,2304.2,0
7204,20231008,P011,C00365,4,10,1194,5,875.67,0,11940,11343,8756.7,2586.3,0
7205,20240822,P003,C00445,5,12,1586,0,1196.12,1,19032,19032,14353.44,4678.56,19032
7206,20210516,P008,C00022,2,2,268,20,179.23,0,536,428.8,358.46,70.34,0
7207,20220518,P011,C00335,5,6,1285,0,843.76,0,7710,7710,5062.56,2647.44,0
7208,20200306,P002,C00463,5,2,576,25,374.28,1,1152,864,748.56,115.44,864
7209,20230309,P006,C00377,2,5,902,0,745.11,0,4510,4510,3725.55,784.45,0
7210,20211111,P005,C00197,3,6,1728,10,1003.56,0,10368,9331.2,6021.36,3309.84,0
7211,20220218,P011,C00402,4,5,183,10,133.28,0,915,823.5,666.4,157.1,0
7212,20251122,P009,C00277,2,1,1614,15,1321.85,1,1614,1371.9,1321.85,50.05,1371.9
7213,20220313,P007,C00300,1,8,1753,15,1279.08,0,14024,11920.4,10232.64,1687.76,0
7214,20250715,P010,C00447,4,2,675,25,452.64,1,1350,1012.5,905.28,107.22,1012.5
7215,20241230,P006,C00238,4,4,1219,15,643.26,0,4876,4144.6,2573.04,1571.56,0
7216,20221105,P004,C00444,1,3,809,15,615.7,1,2427,2062.95,1847.1,215.85,2062.95
7217,20210408,P010,C00482,2,9,842,25,681.86,0,7578,5683.5,6136.74,-453.24,0
7218,20251023,P011,C00553,3,6,364,5,253.31,0,2184,2074.8,1519.86,554.94,0
7219,20250826,P001,C00417,5,1,935,20,700.32,0,935,748,700.32,47.68,0
7220,20221204,P010,C00262,3,6,399,0,225.13,0,2394,2394,1350.78,1043.22,0
7221,20200606,P001,C00458,4,6,1398,5,783.92,0,8388,7968.6,4703.52,3265.08,0
7222,20250904,P010,C00439,3,7,1623,20,1254.32,0,11361,9088.8,8780.24,308.56,0
7223,20250616,P004,C00522,2,10,111,30,70.37,0,1110,777,703.7,73.3,0
7224,20231119,P008,C00330,2,2,1470,15,1055.54,0,2940,2499,2111.08,387.92,0
7225,20240801,P005,C00112,2,9,1579,20,1255.72,1,14211,11368.8,11301.48,67.32,11368.8
7226,20210521,P005,C00119,1,9,461,5,386,0,4149,3941.55,3474,467.55,0
7227,20250130,P012,C00590,3,11,1490,30,1211.1,0,16390,11473,13322.1,-1849.1,0
7228,20251204,P008,C00113,1,4,303,5,208.11,0,1212,1151.4,832.44,318.96,0
7229,20230412,P004,C00529,3,6,1562,25,983.47,0,9372,7029,5900.82,1128.18,0
7230,20200430,P009,C00178,4,7,452,20,342.27,0,3164,2531.2,2395.89,135.31,0
7231,20250813,P008,C00267,3,10,280,20,225.62,0,2800,2240,2256.2,-16.2,0
7232,20250722,P010,C00389,4,12,589,15,452.95,0,7068,6007.8,5435.4,572.4,0
7233,20220530,P008,C00240,2,2,1614,15,1152.2,0,3228,2743.8,2304.4,439.4,0
7234,20200401,P009,C00186,1,1,1131,5,830.09,0,1131,1074.45,830.09,244.36,0
7235,20210310,P007,C00503,4,5,1757,0,1037.35,0,8785,8785,5186.75,3598.25,0
7236,20230901,P008,C00446,2,1,427,20,303.27,0,427,341.6,303.27,38.33,0
7237,20221127,P002,C00247,1,5,290,5,179.34,0,1450,1377.5,896.7,480.8,0
7238,20200826,P009,C00135,1,3,1364,0,951.37,0,4092,4092,2854.11,1237.89,0
7239,20240509,P008,C00303,5,3,1391,20,1083.65,1,4173,3338.4,3250.95,87.45,3338.4
7240,20251021,P010,C00321,3,12,575,30,459.13,0,6900,4830,5509.56,-679.56,0
7241,20200411,P009,C00390,1,9,384,5,321.78,0,3456,3283.2,2896.02,387.18,0
7242,20200518,P005,C00036,3,9,279,15,185.09,0,2511,2134.35,1665.81,468.54,0
7243,20210902,P004,C00384,1,7,129,0,75.19,0,903,903,526.33,376.67,0
7244,20250904,P010,C00050,2,5,1106,10,776.9,1,5530,4977,3884.5,1092.5,4977
7245,20240313,P009,C00438,1,12,1043,25,775.96,0,12516,9387,9311.52,75.48,0
7246,20251227,P007,C00523,2,4,1597,5,1143.74,1,6388,6068.6,4574.96,1493.64,6068.6
7247,20200514,P012,C00115,1,1,1072,0,603.63,0,1072,1072,603.63,468.37,0
7248,20210221,P011,C00406,5,9,380,10,239.87,0,3420,3078,2158.83,919.17,0
7249,20241005,P008,C00276,5,11,906,30,721.54,0,9966,6976.2,7936.94,-960.74,0
7250,20200623,P009,C00557,4,9,588,5,350.08,0,5292,5027.4,3150.72,1876.68,0
7251,20220811,P005,C00364,2,12,462,20,281.94,1,5544,4435.2,3383.28,1051.92,4435.2
7252,20240509,P001,C00184,3,1,420,0,279.25,1,420,420,279.25,140.75,420
7253,20210130,P011,C00257,5,7,886,5,552.8,0,6202,5891.9,3869.6,2022.3,0
7254,20241216,P011,C00105,4,9,614,30,479.91,0,5526,3868.2,4319.19,-450.99,0
7255,20240717,P011,C00215,5,10,1424,25,1061.67,0,14240,10680,10616.7,63.3,0
7256,20200227,P001,C00276,3,1,1759,25,1132.17,0,1759,1319.25,1132.17,187.08,0
7257,20200223,P009,C00489,4,11,1667,25,1380.11,1,18337,13752.75,15181.21,-1428.46,13752.75
7258,20230905,P001,C00544,1,11,168,30,94.62,0,1848,1293.6,1040.82,252.78,0
7259,20210107,P004,C00561,4,8,1349,10,933.62,0,10792,9712.8,7468.96,2243.84,0
7260,20200905,P011,C00346,4,4,1414,15,982.64,0,5656,4807.6,3930.56,877.04,0
7261,20210511,P006,C00549,3,9,1780,10,921.26,0,16020,14418,8291.34,6126.66,0
7262,20200208,P006,C00026,4,7,887,5,566.79,0,6209,5898.55,3967.53,1931.02,0
7263,20200727,P005,C00072,1,11,235,10,163.24,1,2585,2326.5,1795.64,530.86,2326.5
7264,20221002,P010,C00161,4,1,810,5,525.63,0,810,769.5,525.63,243.87,0
7265,20210515,P004,C00163,4,5,1553,25,1244.31,1,7765,5823.75,6221.55,-397.8,5823.75
7266,20231006,P005,C00536,4,8,255,10,200.34,0,2040,1836,1602.72,233.28,0
7267,20200422,P012,C00359,3,1,481,25,300.32,0,481,360.75,300.32,60.43,0
7268,20231116,P003,C00060,5,10,1708,20,1442.55,0,17080,13664,14425.5,-761.5,0
7269,20220124,P005,C00401,3,3,955,5,668.8,0,2865,2721.75,2006.4,715.35,0
7270,20240806,P006,C00384,4,1,947,15,732.97,0,947,804.95,732.97,71.98,0
7271,20250309,P008,C00115,2,6,499,30,386.34,1,2994,2095.8,2318.04,-222.24,2095.8
7272,20211019,P012,C00476,4,9,1668,20,1115.11,0,15012,12009.6,10035.99,1973.61,0
7273,20200530,P004,C00379,1,1,442,25,352.05,0,442,331.5,352.05,-20.55,0
7274,20200828,P006,C00250,2,8,1473,15,1039.01,0,11784,10016.4,8312.08,1704.32,0
7275,20221101,P012,C00116,3,8,958,25,795.19,1,7664,5748,6361.52,-613.52,5748
7276,20241222,P005,C00325,2,10,814,10,610.96,1,8140,7326,6109.6,1216.4,7326
7277,20230630,P005,C00005,3,4,1737,25,881.86,1,6948,5211,3527.44,1683.56,5211
7278,20210302,P001,C00454,1,8,497,30,268.49,0,3976,2783.2,2147.92,635.28,0
7279,20240109,P002,C00285,5,4,249,0,210.67,1,996,996,842.68,153.32,996
7280,20240126,P008,C00203,2,12,595,0,479.8,1,7140,7140,5757.6,1382.4,7140
7281,20250228,P010,C00387,4,7,1751,25,1161.65,0,12257,9192.75,8131.55,1061.2,0
7282,20200205,P010,C00494,1,4,1793,10,1095.05,0,7172,6454.8,4380.2,2074.6,0
7283,20201011,P005,C00080,1,8,1110,5,825.43,0,8880,8436,6603.44,1832.56,0
7284,20240201,P011,C00053,5,1,1272,5,896.11,0,1272,1208.4,896.11,312.29,0
7285,20201226,P005,C00133,2,6,1239,30,846.92,0,7434,5203.8,5081.52,122.28,0
7286,20210627,P005,C00398,1,12,1120,0,656.78,0,13440,13440,7881.36,5558.64,0
7287,20200813,P008,C00162,1,7,1276,25,911.47,0,8932,6699,6380.29,318.71,0
7288,20200810,P011,C00277,1,4,678,15,473.25,1,2712,2305.2,1893,412.2,2305.2
7289,20200826,P010,C00565,3,3,694,5,512.77,0,2082,1977.9,1538.31,439.59,0
7290,20250316,P002,C00139,2,4,925,10,648.2,0,3700,3330,2592.8,737.2,0
7291,20230405,P011,C00262,3,7,935,30,513.94,0,6545,4581.5,3597.58,983.92,0
7292,20230521,P002,C00094,4,10,105,10,71.73,0,1050,945,717.3,227.7,0
7293,20230709,P011,C00332,3,5,442,5,318.02,0,2210,2099.5,1590.1,509.4,0
7294,20240130,P003,C00306,5,9,557,15,320.85,1,5013,4261.05,2887.65,1373.4,4261.05
7295,20231103,P001,C00423,2,3,388,15,299.22,0,1164,989.4,897.66,91.74,0
7296,20201228,P008,C00536,1,12,1366,10,1113.53,0,16392,14752.8,13362.36,1390.44,0
7297,20200103,P007,C00537,3,5,1491,5,1097.01,0,7455,7082.25,5485.05,1597.2,0
7298,20250406,P001,C00142,5,10,1095,25,716.8,0,10950,8212.5,7168,1044.5,0
7299,20251011,P008,C00597,3,1,176,25,119.02,0,176,132,119.02,12.98,0
7300,20200716,P004,C00248,4,9,933,15,714.76,0,8397,7137.45,6432.84,704.61,0
7301,20211227,P007,C00483,3,5,1548,20,886.13,0,7740,6192,4430.65,1761.35,0
7302,20201218,P008,C00307,4,3,1454,5,1041.83,1,4362,4143.9,3125.49,1018.41,4143.9
7303,20200602,P008,C00528,4,6,402,30,310.48,1,2412,1688.4,1862.88,-174.48,1688.4
7304,20211005,P008,C00469,5,2,1527,0,1076.54,1,3054,3054,2153.08,900.92,3054
7305,20200602,P009,C00580,4,12,980,25,814.15,1,11760,8820,9769.8,-949.8,8820
7306,20231028,P001,C00216,3,11,708,25,542.34,0,7788,5841,5965.74,-124.74,0
7307,20200325,P007,C00150,3,10,1711,25,1365.62,0,17110,12832.5,13656.2,-823.7,0
7308,20241103,P011,C00494,5,10,786,30,442.76,1,7860,5502,4427.6,1074.4,5502
7309,20210426,P002,C00325,1,1,421,30,307.86,0,421,294.7,307.86,-13.16,0
7310,20241003,P004,C00358,2,2,559,15,440.18,0,1118,950.3,880.36,69.94,0
7311,20250315,P010,C00397,5,2,713,30,443.14,0,1426,998.2,886.28,111.92,0
7312,20211011,P006,C00581,4,1,807,15,478.8,0,807,685.95,478.8,207.15,0
7313,20210925,P008,C00345,5,10,192,15,158.89,0,1920,1632,1588.9,43.1,0
7314,20240722,P004,C00110,5,9,1162,10,597.63,1,10458,9412.2,5378.67,4033.53,9412.2
7315,20200706,P011,C00177,5,3,1270,10,774.16,1,3810,3429,2322.48,1106.52,3429
7316,20230731,P003,C00203,3,11,1421,30,835.22,0,15631,10941.7,9187.42,1754.28,0
7317,20230116,P009,C00200,1,9,1444,25,802.66,0,12996,9747,7223.94,2523.06,0
7318,20230407,P006,C00367,5,11,652,0,473.09,0,7172,7172,5203.99,1968.01,0
7319,20250413,P007,C00138,5,8,1521,25,1020.82,0,12168,9126,8166.56,959.44,0
7320,20251028,P006,C00435,2,3,1032,15,582.62,0,3096,2631.6,1747.86,883.74,0
7321,20221230,P009,C00295,4,10,173,15,103.97,0,1730,1470.5,1039.7,430.8,0
7322,20221117,P004,C00513,5,12,533,20,360.32,0,6396,5116.8,4323.84,792.96,0
7323,20201011,P002,C00444,1,3,737,0,567.07,1,2211,2211,1701.21,509.79,2211
7324,20230105,P012,C00286,3,9,1571,0,913.85,0,14139,14139,8224.65,5914.35,0
7325,20250212,P001,C00320,4,3,700,25,417.53,0,2100,1575,1252.59,322.41,0
7326,20250205,P011,C00235,5,5,156,30,82.39,1,780,546,411.95,134.05,546
7327,20211025,P010,C00153,5,3,518,25,427.31,0,1554,1165.5,1281.93,-116.43,0
7328,20220605,P004,C00186,1,3,358,0,256.79,0,1074,1074,770.37,303.63,0
7329,20200903,P004,C00106,2,1,1697,30,1335.13,1,1697,1187.9,1335.13,-147.23,1187.9
7330,20240903,P012,C00174,2,8,1627,10,1068.31,0,13016,11714.4,8546.48,3167.92,0
7331,20200610,P002,C00238,2,1,624,30,516.44,0,624,436.8,516.44,-79.64,0
7332,20240127,P002,C00139,1,6,326,10,212.67,0,1956,1760.4,1276.02,484.38,0
7333,20210803,P007,C00087,1,9,1281,5,1069.54,1,11529,10952.55,9625.86,1326.69,10952.55
7334,20250826,P002,C00312,3,9,209,15,153.78,0,1881,1598.85,1384.02,214.83,0
7335,20210307,P009,C00497,2,7,1185,20,1000.76,0,8295,6636,7005.32,-369.32,0
7336,20230520,P011,C00063,2,9,685,20,444.42,1,6165,4932,3999.78,932.22,4932
7337,20240718,P010,C00452,1,8,1333,15,875.14,0,10664,9064.4,7001.12,2063.28,0
7338,20240412,P006,C00004,5,6,377,20,243.48,0,2262,1809.6,1460.88,348.72,0
7339,20220312,P002,C00264,2,3,1084,10,909.91,0,3252,2926.8,2729.73,197.07,0
7340,20210518,P002,C00154,2,3,1563,30,1154.31,0,4689,3282.3,3462.93,-180.63,0
7341,20220530,P006,C00140,2,12,1212,5,919.01,1,14544,13816.8,11028.12,2788.68,13816.8
7342,20221215,P011,C00434,2,2,1770,25,959.35,0,3540,2655,1918.7,736.3,0
7343,20211004,P003,C00193,3,2,327,15,234.77,0,654,555.9,469.54,86.36,0
7344,20230417,P008,C00290,3,7,245,25,144.1,0,1715,1286.25,1008.7,277.55,0
7345,20210717,P002,C00287,1,4,363,10,267.27,1,1452,1306.8,1069.08,237.72,1306.8
7346,20250716,P004,C00232,3,7,203,30,106.38,1,1421,994.7,744.66,250.04,994.7
7347,20210313,P005,C00295,1,7,1780,30,1051.89,1,12460,8722,7363.23,1358.77,8722
7348,20200124,P003,C00404,1,6,1205,25,887.86,0,7230,5422.5,5327.16,95.34,0
7349,20210528,P012,C00577,5,9,1020,5,587.24,0,9180,8721,5285.16,3435.84,0
7350,20230320,P007,C00468,1,11,149,10,116.92,0,1639,1475.1,1286.12,188.98,0
7351,20220910,P012,C00583,3,11,280,20,144.69,0,3080,2464,1591.59,872.41,0
7352,20220507,P004,C00347,5,9,593,25,414,0,5337,4002.75,3726,276.75,0
7353,20241125,P003,C00198,4,6,790,0,536.88,0,4740,4740,3221.28,1518.72,0
7354,20241115,P012,C00116,3,12,787,30,619.9,0,9444,6610.8,7438.8,-828,0
7355,20230703,P004,C00436,2,8,1185,0,614.28,0,9480,9480,4914.24,4565.76,0
7356,20221008,P004,C00153,4,7,1186,15,791.58,0,8302,7056.7,5541.06,1515.64,0
7357,20220906,P005,C00071,3,11,766,10,621.04,0,8426,7583.4,6831.44,751.96,0
7358,20210522,P010,C00370,3,12,1407,15,1132.15,1,16884,14351.4,13585.8,765.6,14351.4
7359,20240130,P010,C00277,1,2,1340,10,843.21,0,2680,2412,1686.42,725.58,0
7360,20240818,P006,C00403,2,4,803,30,619.72,0,3212,2248.4,2478.88,-230.48,0
7361,20250709,P006,C00347,4,9,908,25,521.66,0,8172,6129,4694.94,1434.06,0
7362,20250603,P006,C00414,4,7,1167,0,651.7,0,8169,8169,4561.9,3607.1,0
7363,20211221,P010,C00076,3,4,248,10,146.6,0,992,892.8,586.4,306.4,0
7364,20210401,P005,C00600,3,1,971,15,639.37,0,971,825.35,639.37,185.98,0
7365,20211019,P010,C00224,2,7,1234,15,649.14,0,8638,7342.3,4543.98,2798.32,0
7366,20210525,P003,C00128,5,12,210,0,138.6,0,2520,2520,1663.2,856.8,0
7367,20231225,P005,C00553,4,1,1591,10,1129.09,0,1591,1431.9,1129.09,302.81,0
7368,20230420,P002,C00132,1,8,1341,30,1018.52,0,10728,7509.6,8148.16,-638.56,0
7369,20210929,P012,C00517,4,7,1700,25,861.04,0,11900,8925,6027.28,2897.72,0
7370,20240207,P005,C00360,4,3,1291,5,799.06,0,3873,3679.35,2397.18,1282.17,0
7371,20210422,P012,C00385,1,12,510,0,415.6,0,6120,6120,4987.2,1132.8,0
7372,20231002,P009,C00573,2,8,1146,20,659.43,0,9168,7334.4,5275.44,2058.96,0
7373,20201126,P002,C00407,2,12,1478,20,964.99,0,17736,14188.8,11579.88,2608.92,0
7374,20250310,P008,C00191,3,6,1011,30,581.05,0,6066,4246.2,3486.3,759.9,0
7375,20220826,P002,C00250,1,6,574,5,368.36,1,3444,3271.8,2210.16,1061.64,3271.8
7376,20240516,P003,C00588,4,1,586,30,355.31,0,586,410.2,355.31,54.89,0
7377,20200126,P011,C00179,2,4,1523,10,933.16,1,6092,5482.8,3732.64,1750.16,5482.8
7378,20250906,P009,C00396,1,4,584,25,449.85,1,2336,1752,1799.4,-47.4,1752
